ID,Name,Address,ZipCode,FIPS_CODE,Pickup_InStore,Pickup_Curbside,Local_Delivery,2020_sale,NPOPCHG2020,BIRTHS2020,DEATHS2020,NATURALINC2020,NETMIG2020,RESIDUAL2020,RBIRTH2020,RDEATH2020,POPESTIMATE2020,INTERNATIONALMIG2020,DOMESTICMIG2020,RNATURALINC2020,RINTERNATIONALMIG2020,RDOMESTICMIG2020,RNETMIG2020
82,Wisconsin-Greenfield,4601 S 27th St,53221,55079,1.0,1.0,1.0,6657743.0,-2168.98828125,13191.326171875,8270.994140625,4920.330078125,-7086.845703125,-2.4765625,13.906235850559895,8.719737355895834,942409.9866333008,1149.755859375,-9038.280654907228,4.643669905224611,1.2897011438449095,-9.870740104421573,-8.581038960283875
83,Georgia-Augusta,1323 Augusta West Parkway,30909,26318,1.0,1.0,1.0,6213076.0,4261.185546875,13915.166015625,11268.876953125,2646.287109375,1634.19140625,-19.294921875,126.56618853450522,126.90667627031249,1228240.5382232666,168.40196228027344,2257.681900024414,-2.3766647457851557,5.739975431968203,33.440365435401375,39.18034086794495
84,Wisconsin-Wauwatosa,3201 N Mayfair Rd,53222,55079,1.0,1.0,1.0,,-2168.98828125,13191.326171875,8270.994140625,4920.330078125,-7086.845703125,-2.4765625,13.906235850559895,8.719737355895834,942409.9866333008,1149.755859375,-9038.280654907228,4.643669905224611,1.2897011438449095,-9.870740104421573,-8.581038960283875
85,Illinois-Elmhurst,265 Illinois 83,60126,34074,1.0,1.0,1.0,7895323.0,-25313.45703125,73996.6328125,48395.6484375,25600.984375,-51046.978515625,132.537109375,44.0717114246875,34.61027219869791,6074999.843688965,10819.17446899414,-71178.6245880127,7.682048789116335,8.523040742386597,-15.873485728210387,-7.35044497965985
86,Illinois-Schaumburg West,101 Barrington Rd,60194,17031,1.0,1.0,1.0,5768963.0,-22213.396484375,63662.109375,41932.869140625,21729.240234375,-44014.9765625,72.337890625,32.926157057994786,27.639326608789066,5153189.58164978,9175.77651977539,-60345.66296386719,3.986813138853943,6.332218668276306,-4.471169650592713,1.8610490211629045
87,Illinois-Aurora,956 N Route 59,60504,51225,1.0,1.0,1.0,,750.40625,18679.55078125,10857.373046875,7822.177734375,-7131.83203125,60.060546875,54.18392047786459,35.172546091210926,1644655.0551605225,1553.089584350586,-11251.31623840332,17.41598381135254,2.882523221540528,63.8383108265077,66.72083405179688
88,Illinois-Geneva,2100 South Randall Road,60134,17089,1.0,1.0,1.0,5476897.0,629.0078125,6445.810546875,3445.189453125,3000.619140625,-2372.775390625,1.162109375,22.37050213222656,15.20049625157552,542831.1860809326,-219.68844604492188,-2653.968826293945,7.044194045179383,-0.9240659835089722,33.632739625711004,32.708673649202645
89,Illinois-Lake in the Hills,101 Randall Rd,60156,17111,1.0,1.0,1.0,4525192.0,-137.595703125,3181.138671875,2226.322265625,954.81640625,-1094.7890625,2.376953125,21.54279728467448,17.203150734414066,313836.23245239264,-51.69952392578125,-618.1036987304688,3.7230609031256714,-0.02221501780450441,-30.693449787982612,-30.71566480382257
90,Wisconsin-Grand Chute,3820 W Wisconsin Ave,54914,110226,1.0,1.0,,6391244.0,609.833984375,7623.384765625,5933.76953125,1689.615234375,-1070.212890625,-9.5703125,44.4299899961849,37.647078942226564,652931.602935791,478.34169006347656,-822.3658447265625,5.273705803740966,2.2507575774240114,-16.028832644731082,-13.778075068326904
91,Georgia-Athens,2656 Atlanta Hwy,30606,26278,1.0,1.0,1.0,,2826.109375,3139.1171875,2742.640625,396.474609375,2433.28125,-3.646484375,74.72511340859377,72.3277867701823,314590.8559112549,575.2080078125,2386.7349548339844,0.2623842631424558,8.783197017383788,37.676098590458544,46.45929561096509
92,Georgia-Pooler,300 Tanger Outlet Blvd,31322,13051,1.0,1.0,,9840070.0,2101.53125,4311.841796875,3239.615234375,1072.2265625,1042.890625,-13.587890625,21.83780167330729,18.907950225885415,367753.00935363775,211.36013793945312,-694.4670104980469,1.4690017564806512,0.41883882972979736,18.06726512125964,18.486103951489863
93,Georgia-Buford,1605 Buford Hwy,30518,26274,1.0,1.0,1.0,9238081.0,13369.396484375,15110.318359375,6684.705078125,8425.61328125,4953.205078125,-9.423828125,48.97373982421875,32.332968474986984,1224824.377975464,2731.445678710937,-1856.22998046875,18.78379715746362,6.130605916769045,-20.31778976369696,-14.187183846982911
94,Georgia-Snellville,2420 Wisteria Dr SW,30078,13135,1.0,1.0,1.0,8643629.0,10482.337890625,11534.296875,4543.15234375,6991.14453125,3509.783203125,-18.591796875,12.541355390716145,4.9337377781601575,952780.8842010498,2458.637466430664,-2804.20703125,6.941865021846311,2.6163404312836915,-2.5594018918530885,0.05693853888153155
95,Tennessee-Chattanooga,482 McBrien Rd,37412,47065,1.0,1.0,1.0,7916875.0,12687.87109375,19468.357421875,14161.298828125,5307.05859375,7403.416015625,-22.60546875,109.94971575065105,105.36430240794272,1597584.26512146,1867.5194091796875,6470.013229370117,3.2246710318973397,8.409334842555118,5.792967430788451,14.202302279517582
96,Indiana-Evansville,101 N Green River Rd.,47715,18163,1.0,1.0,,,143.703125,2111.625,1915.9609375,195.6640625,-42.951171875,-9.01171875,11.657532005729164,10.57737938059896,181093.62020874023,218.50942993164062,-216.3841552734375,0.6884462756472167,1.2216736397230834,-1.0251483579722287,0.19652528138049352
97,Georgia-Norcross,1887 Willow Trail Pkwy NW,30093,13135,1.0,1.0,1.0,8750207.0,10482.337890625,11534.296875,4543.15234375,6991.14453125,3509.783203125,-18.591796875,12.541355390716145,4.9337377781601575,952780.8842010498,2458.637466430664,-2804.20703125,6.941865021846311,2.6163404312836915,-2.5594018918530885,0.05693853888153155
98,Tennessee-Mt. Juliet,535 Pleasant Grove Rd,37122,141375,1.0,1.0,1.0,7164918.0,18121.568359375,19721.69921875,12782.84375,6938.853515625,11196.078125,-13.365234375,94.50201373255207,78.77822194272136,1568290.605117798,3971.003829956055,4786.3155670166025,13.299981786825557,9.429975814208133,56.7271724107074,66.1571482425647
99,Wisconsin-Madison East,2201 Zeier Rd,53704,55025,1.0,1.0,,5685795.0,5200.619140625,5843.353515625,3342.8359375,2500.515625,2700.76171875,-0.66015625,10.854647221627603,6.2053318981484376,553816.6244812012,709.7364196777344,806.22900390625,3.90864146497296,1.397521471111817,2.102493067906433,3.500014539319825
100,Georgia-Kennesaw,2875 George Busbee Pkwy NW,30144,13067,1.0,1.0,1.0,14388649.0,4699.412109375,9202.736328125,4542.87890625,4659.857421875,49.62109375,-10.06640625,12.22811318720052,6.0318503482070325,769084.9483184814,1613.5109252929688,-4533.1874084472665,5.428651006045165,2.112502495291748,-6.403577352681824,-4.291074858448487
101,Wisconsin-Madison West,7050 Watts Rd,53719,55025,1.0,1.0,,5386713.0,5200.619140625,5843.353515625,3342.8359375,2500.515625,2700.76171875,-0.66015625,10.854647221627603,6.2053318981484376,553816.6244812012,709.7364196777344,806.22900390625,3.90864146497296,1.397521471111817,2.102493067906433,3.500014539319825
102,Georgia-Stockbridge,5000 Mt Zion Pkwy,30281,39461,1.0,1.0,1.0,,8462.97265625,10675.23046875,7839.814453125,2835.416015625,5645.74609375,-18.19140625,139.26740903125,141.04229238333332,927471.5994262695,474.14637756347656,7148.398025512695,-6.5950378481997065,2.398147152386108,51.438986489767345,53.83713364288416
103,Tennessee-Nashville West,3701 Annex Ave,37209,94058,1.0,1.0,1.0,,5127.33984375,12225.724609375,7722.603515625,4503.12109375,665.837890625,-41.62109375,36.44587632828125,29.137720788671874,909355.6009216307,3212.396438598633,-5400.3995056152335,5.986153684479247,5.054836037665222,2.3999974912322997,7.4548335272507975
104,Georgia-Douglasville,7400 Douglas Blvd,30135,13097,1.0,1.0,1.0,9108027.0,17555.580078125,17867.037109375,10751.607421875,7115.4296875,10460.1796875,-20.03125,134.87088991575519,112.13615480572918,1530015.810546875,1996.4467010498047,8576.864303588867,19.868279446872553,6.614556309405638,53.85043403298432,60.46499034164466
105,Tennessee-Franklin,209 S Royal Oaks Blvd,37064,94224,1.0,1.0,1.0,,32893.302734375,21437.93359375,12297.021484375,9140.91015625,23704.21875,48.171875,58.2438165603125,41.32792851299479,1789320.1168975832,4520.5374908447275,17284.06317138672,14.523050542486573,9.216956056027037,47.208426299211425,56.425382347507934
106,Tennessee-Clarksville,2780 Wilma Rudolph Blvd,37040,47125,1.0,1.0,,7232086.0,28285.716796875,45309.451171875,31192.013671875,14117.435546875,14153.5703125,14.708984375,209.7518714398437,189.96817223020832,3838392.2853393564,7092.748352050781,5709.321243286133,13.926237953189695,13.637611876909787,20.555040190907352,34.19265207278406
107,Georgia-Warner Robins,2063 Watson Blvd,31093,13153,1.0,1.0,,6551785.0,2810.939453125,3788.5859375,2985.623046875,802.9609375,2019.267578125,-11.291015625,55.59730949864584,54.596054924257814,314792.65231323236,88.0421142578125,2625.4040985107417,-0.011599440203552192,0.20951707510772768,27.10833556370288,27.317852637787357
108,Georgia-Newnan,361 Newnan Crossing Bypass,30265,13077,1.0,1.0,1.0,7989594.0,2602.001953125,1674.134765625,1075.021484375,599.11328125,1997.662109375,5.2265625,11.587267704205727,7.435449929285157,151290.53286743164,145.50523376464844,2023.012252807617,3.603697213055786,0.9039409523967286,14.186592058197085,15.090533015169864
109,Alabama-Huntsville,1401 Memorial Pkwy NW,35816,1089,1.0,1.0,,8332970.0,7885.287109375,16280.955078125,13651.59765625,2629.357421875,5265.845703125,-9.91796875,222.78891460286462,188.78444910546875,1411819.5801391604,537.4079437255858,7030.804534912109,28.5633050995166,9.392213991686523,83.23621656790064,92.62843055134287
110,Georgia-Columbus,3131 Manchester Expy,31909,13215,1.0,1.0,,5207072.0,391.7578125,2823.85546875,1945.25390625,878.599609375,-494.26171875,7.41796875,14.473259292604167,9.971747473141928,192506.8599243164,9.827667236328123,-198.46905517578125,3.275893431797302,-0.4889585866249999,1.7907830178409432,1.3018244327060529
111,Illinois-O'Fallon,1287 Central Park Dr,62269,34282,1.0,1.0,1.0,8147681.0,7233.353515625,21998.92578125,19158.34375,2840.58203125,4409.392578125,-16.62109375,265.6215550204427,235.21557597070316,1928743.3606414797,531.9952239990233,7071.108367919922,24.67693592541382,8.897783454672238,98.64191391918374,107.5396973994298
112,Florida-Orange Park,1919 Wells Rd,32073,24050,1.0,1.0,1.0,10726285.0,17270.16015625,21377.580078125,15197.849609375,6179.73046875,11086.564453125,3.865234375,220.44787220156246,224.565246088151,1715773.359161377,2386.2114868164067,9582.651947021484,-8.9243739070271,5.619172984063843,7.657364181662353,13.276537157416994
113,Alabama-Trussville,5036 Pinnacle Square,35235,1073,1.0,1.0,1.0,6450019.0,994.232421875,38554.482421875,32119.48046875,6435.0,-5386.314453125,-54.455078125,277.63092651497396,267.5542258822917,3231617.9437103267,831.3545379638672,-10246.03840637207,-1.3366683955096423,7.840001406800537,1.7776425281726065,9.617643948245306
114,Missouri-Fenton,665 Gravois Bluffs Blvd,63026,58288,1.0,1.0,1.0,8524758.0,-529.091796875,51710.44140625,44450.03515625,7260.40625,-7714.2734375,-75.2265625,298.5157056108073,288.3015116238281,4423067.804122925,2474.0195770263667,-14101.887771606443,-2.199514513530395,10.082192165827637,-3.572561117480461,6.509631051012264
115,Missouri-Ballwin,13907 Manchester Road,63011,29189,1.0,1.0,1.0,,-1523.32421875,13155.958984375,12330.552734375,825.40625,-2327.958984375,-20.7734375,20.884779048033856,20.74728572804688,1191449.8604125977,1642.6650390625,-3855.849365234375,-0.8628461170580444,2.242190761507324,-5.350203654224915,-3.1080128923964843
116,Missouri-O'Fallon,20 O'Fallon Square,63366,29183,1.0,1.0,1.0,8308102.0,3769.283203125,4350.724609375,2937.80859375,1412.916015625,2367.033203125,-10.66796875,10.986731395234377,7.412501980884116,407550.1293029785,400.6696319580078,1396.5178680419922,2.8410613424578246,1.1596804948920898,3.4088145820733033,4.568495076965394
117,Alabama-Hoover,5501 Grove Blvd,35226,1073,1.0,1.0,1.0,8366741.0,994.232421875,38554.482421875,32119.48046875,6435.0,-5386.314453125,-54.455078125,277.63092651497396,267.5542258822917,3231617.9437103267,831.3545379638672,-10246.03840637207,-1.3366683955096423,7.840001406800537,1.7776425281726065,9.617643948245306
118,Alabama-Montgomery,1500 Eastdale Mall,36117,1101,1.0,1.0,,4244687.0,28285.716796875,45309.451171875,31192.013671875,14117.435546875,14153.5703125,14.708984375,209.7518714398437,189.96817223020832,3838392.2853393564,7092.748352050781,5709.321243286133,13.926237953189695,13.637611876909787,20.555040190907352,34.19265207278406
119,Iowa-Waterloo,2060 Crossroads Blvd #2001,50702,19013,1.0,1.0,,3642261.0,-492.53515625,1681.779296875,1219.482421875,462.296875,-954.201171875,-0.634765625,12.7500932396875,9.245437925121092,130892.26580810547,129.3035888671875,-1479.8720245361328,3.249006119874817,1.2723454747492071,-11.535608557424009,-10.263263083475893
120,Florida-Lake Mary,3750 Flagg Ln,32746,12117,1.0,1.0,1.0,6780390.0,4505.267578125,5112.45703125,4075.96484375,1036.490234375,3485.115234375,-16.33984375,34.19130415832031,36.55807070906251,511717.5407714844,1483.3605346679688,1163.3475952148438,-2.57192363992511,3.161673286043273,-24.58261402127484,-21.4209407380788
121,Florida-Orlando,11100 E Colonial Dr,32817,12095,1.0,1.0,1.0,,28362.921875,61885.26171875,34969.927734375,26915.333984375,1501.8125,-54.224609375,91.5048102054948,69.20570069050783,5328419.570617677,15768.607055664062,-30693.1427154541,20.43203485063965,14.53106545888062,9.759698270727476,24.29076372046081
122,Minnesota-Blaine,4405 NE Pheasant Ridge Dr,55449,54126,1.0,1.0,1.0,8542308.0,6025.46484375,12039.22265625,6538.4453125,5500.775390625,568.89453125,-44.20703125,40.83114439503906,25.20946625700521,926420.4859313964,1345.5616455078125,-1685.3621978759766,16.0705398648114,5.448852023020264,-13.701896270604921,-8.253044253047607
123,Minnesota-Burnsville,14230 Burnhaven Dr,55306,27037,1.0,1.0,1.0,7974517.0,3716.587890625,5512.77734375,2763.810546875,2748.96484375,988.83203125,-21.2109375,30.17889699940104,13.406397907395833,452237.3067626953,315.95005798339844,1270.2280731201172,16.073674213711545,0.8381314156496582,-8.505506618950564,-7.667375201870668
124,Tennessee-Memphis,5280 Summer Ave,38122,47157,1.0,1.0,1.0,10893937.0,3396.056640625,17750.744140625,11932.888671875,5817.85546875,-2413.947265625,-7.853515625,106.29713040390624,89.55308779908853,1362637.2534790041,1608.4566955566406,-2797.027008056641,12.369310972325435,2.487000954775147,-4.2025011177139895,-1.7155001669915793
125,Tennessee-Memphis South,7697 Winchester Rd,38125,47157,1.0,1.0,1.0,7535874.0,3396.056640625,17750.744140625,11932.888671875,5817.85546875,-2413.947265625,-7.853515625,106.29713040390624,89.55308779908853,1362637.2534790041,1608.4566955566406,-2797.027008056641,12.369310972325435,2.487000954775147,-4.2025011177139895,-1.7155001669915793
126,Florida-Clermont,1002 E State Rd 50,34711,12069,1.0,1.0,1.0,,8399.349609375,20085.68359375,18382.70703125,1702.9765625,6619.318359375,77.0546875,119.41813155833331,128.85704451041667,1941519.413513184,1258.2821807861328,8553.503463745117,-14.891863766271058,2.020095921422485,45.886171315703315,47.90626723558776
127,Florida-Kissimmee,3003 W Vine St,34741,12097,1.0,1.0,1.0,,10946.947265625,4740.779296875,2721.220703125,2019.556640625,8911.771484375,15.6171875,33.7071631602474,28.39367556488281,421427.97889709467,3805.343795776367,4121.68701171875,2.510787971525878,11.086455967111817,11.03913899971942,22.125594963815235
128,Iowa-Clive,10331 University Ave,50325,38202,1.0,1.0,,8782646.0,42455.08203125,59276.99609375,32570.982421875,26706.013671875,15714.216796875,34.849609375,198.89282749257814,188.134000574349,4421150.624206543,9722.922088623049,-4020.740966796875,7.743206543039676,11.163972641904296,86.9891430529704,98.15311569054752
129,Florida-Lutz,2160 Grand Cypress Dr,33559,24158,1.0,1.0,1.0,11123251.0,40258.625,26571.396484375,21000.330078125,5571.06640625,34602.541015625,85.013671875,31.760466960742193,27.961082834713544,2492414.314117432,8159.601257324219,26122.961959838867,2.6067292930242307,8.547662245817444,38.60485313948548,47.15251538048706
130,Florida-Clearwater,25813 US Hwy 19 N,33763,12103,1.0,1.0,1.0,6362023.0,4537.904296875,8214.306640625,12491.671875,-4277.365234375,8812.6953125,2.572265625,8.490779303606772,12.904702583528644,987170.1619262695,1404.9424591064453,5319.298767089844,-5.1274659122777715,1.6471835206228018,5.559810566458129,7.206994086728089
131,Florida-Palm Beach Gardens,100 Gander Way,33403,12099,1.0,1.0,1.0,8268224.0,15610.650390625,14942.0234375,15174.76953125,-232.74609375,15894.59765625,-51.203125,10.147602897890623,10.301244740817706,1521837.675369263,8100.167282104492,2753.483139038086,-0.4871953711273194,5.853843072942627,1.474325091190735,7.3281681641315926
132,Florida-Ellenton,6126 US-301,34222,12081,1.0,1.0,1.0,,9329.68359375,3469.630859375,4198.119140625,-728.490234375,10002.8046875,55.3671875,8.92884486713151,10.784528344570312,415307.5555114746,801.8801422119141,8793.734359741211,-2.59432324924646,2.1922093173834227,21.520289266766973,23.71249858416077
133,Missouri-Springfield,3700 S Campbell Ave,65807,29077,1.0,1.0,,,2896.6640625,8496.783203125,8197.125,299.65625,2611.951171875,-14.9453125,148.45928715104168,156.1102954640625,796412.6290283203,342.2316436767578,2910.334014892578,-9.99615862263751,5.269984061068788,39.560549377646254,44.83053343623291
134,Missouri-Lee's Summit,601 N State Highway 291,64086,29095,1.0,1.0,1.0,7455652.0,6490.861328125,20858.1484375,17512.908203125,3345.240234375,3172.892578125,-27.2734375,278.2929663658855,246.2428808169271,1761926.109512329,1197.7100219726562,3315.36735534668,31.014362054258427,14.373083137427981,-25.780379428089844,-11.407296279930296
135,Missouri-Kansas City,600 NE Barry Rd,64155,58212,1.0,1.0,1.0,7374596.0,8763.015625,9921.251953125,7472.529296875,2448.72265625,6317.646484375,-3.35546875,228.35146325729167,231.57571808190102,881158.2205047606,652.513427734375,6715.792755126953,-9.073289917722413,6.319495058024538,4.41673875177429,10.73623380650244
136,Alabama-Mobile,312 Schillinger Rd,36608,1097,1.0,1.0,1.0,7007692.0,-448.49609375,5504.34765625,4480.763671875,1023.583984375,-1459.63671875,-12.443359375,13.305254923164066,10.831969226022137,413360.4191436768,197.15716552734372,-1700.1916198730469,1.9977138085656128,0.5937585309763184,-4.968538905802063,-4.374780375013853
137,Mississippi-Jackson,6360 Ridgewood Court Dr,39211,28049,1.0,1.0,,7761179.0,-3483.09765625,3039.771484375,2162.939453125,876.83203125,-4377.71875,17.7890625,12.82453440591146,9.12930721055599,229685.88441467285,167.25755310058594,-5783.072601318359,3.0481517713267814,0.8785900511332397,-22.919285495690065,-22.040695439610104
138,Kansas-Olathe,2000 E Santa Fe St,66062,20091,1.0,1.0,1.0,7974796.0,12878.5859375,14680.259765625,9099.91796875,5580.33984375,7323.22265625,-24.978515625,129.778058135026,118.8697692779948,1257742.641494751,1177.0484619140625,5947.280288696289,4.210523869073974,4.704142356445435,36.09640616889715,40.80054853358936
139,Arkansas-Little Rock,11801 Chenal Pkwy,72211,5119,1.0,1.0,,12450369.0,-109.384765625,7229.10546875,5656.568359375,1572.537109375,-1668.744140625,-13.177734375,76.57095239425779,74.84357163097657,570956.9112091064,-188.5285797119141,-1713.8820190429688,1.1508753649920656,-1.8911488524014897,-13.806395966755257,-15.69754482407776
140,Mississippi-Hattiesburg,1000 Turtle Creek Dr,39402,84139,1.0,1.0,1.0,5707127.0,641.373046875,3472.8203125,3042.07421875,430.744140625,214.724609375,-4.095703125,85.90304915957032,82.61326470522135,276586.00468444824,188.70838928222656,176.68511962890625,2.229266423395692,3.709935721070557,8.544229490942138,12.254165220624694
141,Iowa-Council Bluffs,3271 Marketplace Dr.,51501,19155,1.0,1.0,1.0,4605652.0,-69.373046875,1129.177734375,932.46875,196.708984375,-262.951171875,-3.130859375,12.106003634921874,9.99858652096224,93262.70802307127,-24.46635437011719,-228.9410552978516,1.664149863559143,-0.2885088274985961,-2.071577812735108,-2.3600866405975958
142,Nebraska-Omaha,12990 W Center Rd,68144,31055,1.0,1.0,1.0,,17555.580078125,17867.037109375,10751.607421875,7115.4296875,10460.1796875,-20.03125,134.87088991575519,112.13615480572918,1530015.810546875,1996.4467010498047,8576.864303588867,19.868279446872553,6.614556309405638,53.85043403298432,60.46499034164466
143,Mississippi-Gulfport,15065 Creosote Rd,39503,28047,1.0,1.0,,5864318.0,1682.5,5175.8359375,4707.236328125,468.599609375,1223.064453125,-9.166015625,89.7431953835677,93.73536450296876,440478.2158203125,-3.4490966796875,1114.5093994140623,-7.743837028604981,-0.20673883412860086,17.97151608251062,17.76477725016956
144,South Dakota-Sioux Falls,1601 W 41st St,57105,46099,1.0,1.0,,8261034.0,2190.666015625,2901.017578125,1409.24609375,1491.771484375,702.646484375,-3.75390625,15.293439472708332,7.4252545114088555,196170.86418151853,355.52024841308594,-40.80288696289063,7.281554060974305,1.7157065854185176,-1.5535674529306638,0.16213913203509644
145,Arkansas-Rogers,3551 S 27th St,72758,5007,1.0,1.0,,10891745.0,11354.232421875,8380.58984375,5190.90625,3189.68359375,8155.421875,9.126953125,101.55650159796878,91.88525888298176,707821.1603240967,469.1885528564453,7883.328567504883,9.2066164412915,5.938326855884215,91.49955432648436,97.4378811805055
146,Nebraska-Lincoln,6845 S 27th St,68512,31109,1.0,1.0,,7539132.0,7948.671875,12119.1015625,8486.322265625,3632.77734375,4328.3671875,-12.47265625,42.89844231947917,46.251564451315105,983502.4710845948,1595.5536804199219,1886.6287536621094,-6.433307467787963,5.504689095892333,37.123256909208386,42.627946005675646
147,Louisiana-Slidell,150 North Shore Blvd,70460,22103,1.0,1.0,1.0,5112034.0,2579.154296875,2869.5703125,2349.556640625,520.013671875,2071.25,-12.111328125,11.1948851634375,9.158216993536456,264071.5740966797,74.126220703125,1650.1410217285156,1.4000266435722657,0.4589763686865235,6.489371272820371,6.948347640071349
148,Louisiana-Kenner,1000 W Esplanade Blvd,70065,22051,1.0,1.0,1.0,,-1187.3828125,5689.1328125,4314.767578125,1374.365234375,-2551.560546875,-10.189453125,13.105254108411458,9.941369369658855,432850.3617248535,817.8239593505859,-4200.216979980469,2.8042861536312254,2.5442069767157585,-9.951575599050537,-7.407368622768372
149,Oklahoma-Tulsa,11015 E 51st St,74146,40143,1.0,1.0,1.0,13022039.0,3166.37109375,8966.875,6070.478515625,2896.39453125,286.509765625,-16.53515625,13.87304673097656,9.388385559063805,656525.5115051271,858.8989715576172,-2595.2836303710933,3.5660652156026007,1.6230264850065916,-4.672256120081054,-3.0492296348513186
150,Louisiana-Shreveport,1376 East 70th St,71105,22017,1.0,1.0,,7898883.0,-2699.55859375,3162.669921875,2753.1640625,409.505859375,-3110.857421875,1.79296875,12.947123813489585,11.279913864335937,237325.52825927731,-39.82154846191406,-3286.017593383789,0.5485830579156494,-0.13390424791088873,-13.248025303639345,-13.381929556299314
151,Kansas-Wichita,301 S Towne East Mall Dr,67207,20173,1.0,1.0,,,1604.064453125,6885.890625,4535.8046875,2350.0859375,-731.271484375,-14.75,20.742835757122396,22.25117525016927,519275.80334472656,265.68223571777344,-788.1228637695312,-2.0671445427421875,-0.0152671409771728,-18.4294663781532,-18.44473351338171
152,Louisiana-Lafayette,4210 Ambassador Caffery Pkwy,70508,22055,1.0,1.0,,,1390.0234375,3270.205078125,1918.16796875,1352.037109375,38.78515625,-0.80078125,13.507315933515626,7.9166491068619775,246739.00727844238,80.36029052734375,-1039.3117065429688,4.5827944315909415,0.7864033680383301,-4.588581572738403,-3.802178204039429
153,Oklahoma-Oklahoma City North,2201 NW 138 St,73134,40109,,,,,5866.185546875,11430.650390625,7174.103515625,4256.546875,1626.2421875,-16.60546875,14.507070493515625,9.100311483403647,803532.9089202881,667.9551849365233,-1501.9769134521484,4.3942993181969605,1.0863038294942018,-1.9942544274512937,-0.907950598394593
154,Texas-Tyler,3900 Troup Hwy,75703,48423,1.0,1.0,,,2842.556640625,3458.005859375,2591.822265625,866.18359375,1977.376953125,-1.00390625,47.63535951858072,43.8766925149349,274991.7532348633,16.00628662109375,2143.889923095703,8.041401864583861,0.1236254612734986,11.326455151761902,11.450080614826415
155,Oklahoma-Moore,621 SW 19th St,73160,80136,1.0,1.0,1.0,8872937.0,8598.791015625,15406.03125,10534.720703125,4871.310546875,3752.76171875,-25.283203125,45.332750294661466,40.41531221003906,1195684.4136352541,885.3436279296875,217.28585815429688,3.1058681275227658,2.2614774126921384,2.298995500728698,4.560472914851867
156,Oklahoma-Oklahoma City,701 S MacArthur Blvd,73128,80126,1.0,1.0,1.0,13153554.0,9788.2109375,13235.890625,8224.998046875,5010.892578125,4784.767578125,-7.451171875,27.19548437674479,16.476865297799478,955488.846496582,712.1619262695312,1726.8720092773438,9.21270650824524,1.4486972150338748,21.141967604318236,22.59066481793457
157,Texas-Garland,3002 Firewheel Pkwy,75040,48113,1.0,1.0,1.0,9391512.0,15545.7265625,40811.337890625,18038.955078125,22772.380859375,-7187.42578125,-39.23046875,64.4417373351823,50.32126031640625,2827258.6210479736,7967.72639465332,-28438.366470336914,13.176974065852047,3.935396878840332,-20.11479106406348,-16.179394192149417
158,Texas-Plano-East,2704 Central Expy,75074,48085,1.0,1.0,1.0,,30353.287109375,11151.701171875,4688.072265625,6463.62890625,23850.55078125,39.10546875,11.289862300507812,4.732818310411458,1063898.8687133791,3818.3206787109375,20805.76181030273,5.852690956600585,3.7267725511308587,21.93363956361084,25.660412118380126
159,Texas-Plano West,5540 State Highway 121,75024,96206,1.0,1.0,1.0,12965776.0,57137.55859375,21063.98828125,8672.498046875,12391.490234375,44599.599609375,146.46875,23.017854096562505,9.430574636410157,1977817.2355957031,5258.9344635009775,40225.384475708015,12.023216733541872,5.4731627307028194,44.256776916819454,49.729939652809456
160,Texas-Mesquite,2727 Towne Centre Dr,75150,48113,1.0,1.0,1.0,9407272.0,15545.7265625,40811.337890625,18038.955078125,22772.380859375,-7187.42578125,-39.23046875,64.4417373351823,50.32126031640625,2827258.6210479736,7967.72639465332,-28438.366470336914,13.176974065852047,3.935396878840332,-20.11479106406348,-16.179394192149417
161,Texas-Farmers Branch,13307 Midway Rd,75244,48113,1.0,1.0,1.0,9384645.0,15545.7265625,40811.337890625,18038.955078125,22772.380859375,-7187.42578125,-39.23046875,64.4417373351823,50.32126031640625,2827258.6210479736,7967.72639465332,-28438.366470336914,13.176974065852047,3.935396878840332,-20.11479106406348,-16.179394192149417
162,Texas-Lewisville,2512 S Stemmons Fwy,75067,96234,1.0,1.0,1.0,,42330.0,50723.625,22023.380859375,28700.2421875,13561.623046875,68.1328125,76.16972913123698,55.019016636132825,3741176.9879302983,9408.34017944336,-9018.74380493164,19.34749985119995,5.68178705887671,2.208346290055359,7.890133346975586
163,Texas-Grand Prairie,2650 W Interstate 20,75052,96552,1.0,1.0,1.0,,41069.255859375,68510.3125,31515.1015625,36995.2109375,4146.146484375,-72.103515625,77.8741889924349,56.84926302792969,4967994.179321289,12554.37956237793,-27430.749420166016,19.25435921365845,6.229851643780275,-19.484282159178342,-13.254430518926329
164,Texas-N. Richland Hills,8651 Airport Fwy,76180,48439,1.0,1.0,1.0,7476637.0,25523.529296875,27698.974609375,13476.146484375,14222.828125,11333.572265625,-32.873046875,13.432451657252605,6.5280027124101565,2140735.5582733154,4586.6531677246085,1007.6170501708984,6.077385150011962,2.2944547637703856,0.630508905752686,2.9249636692525627
165,Texas-Alliance,2201 Porter Creek Dr,76177,96560,1.0,1.0,1.0,12212851.0,52307.80078125,37611.26171875,17460.572265625,20150.689453125,32082.619140625,74.4921875,25.16044345330729,11.22575903686198,3054653.92515564,6027.266952514648,20427.23971557617,12.247910930830688,4.040844943705626,22.953646256852426,26.9944912073352
